Company Name,Website,Κατηγορία,Email,Facebook,LinkedIn,Instagram,YouTube,Twitter,TikTok,YouBeHero,YouBeHero URL (from YouBeHero),Desmos,Name (from Desmos),ACF,Name (from ACF),WebsiteAudits,ngoHeroes,Name (from ngoHeroes),Social Dynamo,SocialDynamo URL (from Social Dynamo),Ethelon,Ethelon URL (from Ethelon),Media Items,HubSpot Company ID,Last Modified,Διεύθυνση,Πόλη,WordPress
ΙΔΡΥΜΑ ΓΙΑ ΤΟ ΠΑΙΔΙ “Η ΠΑΜΜΑΚΑΡΙΣΤΟΣ”,https://www.pammakaristos.gr/,,info@pammakaristos.eu,https://www.facebook.com/pammakaristos/,,https://www.instagram.com/pammakaristosfoundation/,,,,,,,,,,,https://ngoheroes.gr/company/%ce%b9%ce%b4%cf%81%cf%85%ce%bc%ce%b1-%ce%b3%ce%b9%ce%b1-%cf%84%ce%bf-%cf%80%ce%b1%ce%b9%ce%b4%ce%b9-%ce%b7-%cf%80%ce%b1%ce%bc%ce%bc%ce%b1%ce%ba%ce%b1%cf%81%ce%b9%cf%83%cf%84%ce%bf%cf%83/,https://ngoheroes.gr/company/%ce%b9%ce%b4%cf%81%cf%85%ce%bc%ce%b1-%ce%b3%ce%b9%ce%b1-%cf%84%ce%bf-%cf%80%ce%b1%ce%b9%ce%b4%ce%b9-%ce%b7-%cf%80%ce%b1%ce%bc%ce%bc%ce%b1%ce%ba%ce%b1%cf%81%ce%b9%cf%83%cf%84%ce%bf%cf%83/,,,,,,9948080368,9/6/2024 6:10pm,,,Yes
Ελληνική Παραολυμπιακή Επιτροπή,https://www.paralympic.gr/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/elliniki-paraolymiaki-epitropi/,https://www.activecitizensfund.gr/foreas/elliniki-paraolymiaki-epitropi/,,,,,,,,,10004030145,9/6/2024 6:10pm,,,No
Πανελλήνιος Σύλλογος Αθλητικής Θεραπείας και Αποκατάστασης,https://www.pastar.org.gr/,Υγεία,,https://www.facebook.com/gata.greece,https://www.linkedin.com/company/gata-gr/,,,https://twitter.com/PASTaR_GR,,,,,,,,,,,,,,,,10404892115,3/3/2024 12:01am,,,
PAWS - Σύλλογος Προστασίας Ζώων Πάρου,https://www.paws.gr/,Φιλοζωία,paws@paws.gr,https://www.facebook.com/pawsparos,https://www.linkedin.com/company/pawsparos/,https://www.instagram.com/paws_paros,,,,,,,,,,,,,,,,,,10728224198,9/6/2024 6:10pm,,,No
Polygreen Culture & Art Initiative,https://www.pcai.gr/,,,,https://www.linkedin.com/company/pcai-polygreen-culture-art-initiative/,,,,,,,,,,,,,,,,,,,10218867956,9/6/2024 6:10pm,,,No
ΠΕΑΝΔ - Πανελλήνια Ένωση Αγώνος κατά του Νεανικού Διαβήτη,https://www.peand.gr/,Υγεία,info@peand.gr,https://www.facebook.com/Peandgr,,,,,,,,,,,,,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%bd%ce%b5%ce%bb%ce%bb%ce%b7%ce%bd%ce%b9%ce%b1-%ce%b5%ce%bd%cf%89%cf%83%ce%b7-%ce%b1%ce%b3%cf%89%ce%bd%ce%b1-%ce%ba%ce%b1%cf%84%ce%b1-%cf%84%ce%bf%cf%85-%ce%bd%ce%b5%ce%b1%ce%bd%ce%b9%ce%ba%ce%bf%cf%85-%ce%b4%ce%b9%ce%b1%ce%b2%ce%b7%cf%84%ce%b7/,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%bd%ce%b5%ce%bb%ce%bb%ce%b7%ce%bd%ce%b9%ce%b1-%ce%b5%ce%bd%cf%89%cf%83%ce%b7-%ce%b1%ce%b3%cf%89%ce%bd%ce%b1-%ce%ba%ce%b1%cf%84%ce%b1-%cf%84%ce%bf%cf%85-%ce%bd%ce%b5%ce%b1%ce%bd%ce%b9%ce%ba%ce%bf%cf%85-%ce%b4%ce%b9%ce%b1%ce%b2%ce%b7%cf%84%ce%b7/,,,,,,9947765199,9/6/2024 6:10pm,,,No
Σύλλογος Γονέων και Κηδεμόνων Παιδιών με Συγγενείς Καρδιοπάθειες «Η ΑΓΙΑ ΣΟΦΙΑ»,https://www.pedocardio.gr/,Υγεία,info@pedocardio.gr,,,,,https://twitter.com/pedocardio,,,,,,,,,,,,,,,,10441214200,9/6/2024 6:10pm,,,Yes
Πανελλήνια Ένωση Γονέων και Κηδεμόνων Ατόμων - Παιδιών Νοητικά Υστερούντων,https://www.pegkap.gr/,Υγεία,infopegkap@gmail.com,https://www.facebook.com/PegkapNy/,https://www.linkedin.com/company/pegkap-ny/,,,,,,,,,,,,,,,,http://www.ethelon.org/ngo/pegkap/,http://www.ethelon.org/ngo/pegkap/,,10406127550,9/6/2024 6:10pm,,,No
ΠΕΚ/ΑμεΑ ,https://www.pek-amea.gr/,,pekamea@gmail.com,https://www.facebook.com/profile.php?id=100064338803487,,,,,,,,,,,,,https://ngoheroes.gr/company/%cf%80%ce%b5%ce%ba-%ce%b1%ce%bc%ce%b5%ce%b1/,https://ngoheroes.gr/company/%cf%80%ce%b5%ce%ba-%ce%b1%ce%bc%ce%b5%ce%b1/,,,,,,9948156902,9/6/2024 6:10pm,,,No
People Behind,https://www.peoplebehind.gr/,,info@peoplebehind.gr,https://www.facebook.com/peoplebehind.gr,https://www.linkedin.com/company/people-behind/,,,,,https://www.youbehero.com/gr/cause/people-behind,https://www.youbehero.com/gr/cause/people-behind,,,https://www.activecitizensfund.gr/foreas/people-behind/,https://www.activecitizensfund.gr/foreas/people-behind/,,https://ngoheroes.gr/company/people-behind/,https://ngoheroes.gr/company/people-behind/,,,,,,9948178418,9/6/2024 6:10pm,,,No
Περιχώρησις - Perichoresis,https://www.perichoresis.ngo/,,info@perichoresis.ngo,https://www.facebook.com/PerichoresisNGO/,https://www.linkedin.com/company/perichoresis-ngo/,https://www.instagram.com/perichoresis_ngo/,,,,,,,,,,,,,,,,,,10364185055,9/6/2024 6:10pm,,,Yes
Pi Foundation - Παγκόσμιο Κέντρο για την Κυκλική Οικονομία και τον Πολιτισμό,https://www.pifoundation.eco/,,info@pifoundation.eco,,https://www.linkedin.com/company/pi-foundation-global-center-for-circular-economy-and-culture/,,,,,,,,,,,,,,,,,,,10363728086,9/6/2024 6:10pm,,,No
"Σύλλογος ""Η Πίστη""",https://www.pisti.gr/,Υγεία,,https://www.facebook.com/syllogos.pisti/,,,https://www.youtube.com/channel/UC1N0-ZxVdcrgls5pv1yZDvA,,,,,,,,,,,,,,,,,9948178627,9/6/2024 6:10pm,,,No
PIVOT,https://www.pivot.org.gr/,,,https://www.facebook.com/PivotAMKE/,https://www.linkedin.com/company/pivot-picture-voice-text/,https://www.instagram.com/pivot__picture.voice.text/,,,,,,,,,,,,,,,,,,10404922326,3/3/2024 12:44am,,,
Ελληνικό Ινστιτούτο Παιγνιοθεραπείας και Δραματοθεραπείας “Το Άθυρμα”,https://www.playtherapy.gr/,,info@playtherapy.gr,https://www.facebook.com/athyrma.gr,,https://www.instagram.com/athyrma_play_therapy/,,,,,,,,,,,,,,,,,,10363946984,2/29/2024 11:54pm,,,
Πλέγμα,https://www.plegma.org/,,,,https://www.linkedin.com/company/plegma-cultural-activities/,,https://www.youtube.com/channel/UCRLDrKaCZNHnBHBVsAimBrg,https://twitter.com/plegma2014,,,,,,,,,,,,,,,,10018444738,9/6/2024 6:10pm,,,No
Πνοή για το παιδί και την οικογένεια,https://www.pnoi-kavala.com/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/syllogos-pnoi-gia-to-paidi-kai-tin-oikogeneia/,https://www.activecitizensfund.gr/foreas/syllogos-pnoi-gia-to-paidi-kai-tin-oikogeneia/,,,,,,,,,9984518623,9/6/2024 6:10pm,,,Yes
Πνοή Ελπίδας,https://www.pnoielpidas.gr/,,info@pnoielpidas.gr,https://www.facebook.com/Pnoielpidas,,https://www.instagram.com/pnoi.elpidas/,,,,https://www.youbehero.com/gr/cause/pnoi-elpidas,https://www.youbehero.com/gr/cause/pnoi-elpidas,,,,,,,,,,,,,10436516323,9/6/2024 6:10pm,,,No
Πανελλήνια Ομοσπονδία Ατόμων με Σκλήρυνση Κατά Πλάκας,https://www.poamskp.gr/,,poamskp@otenet.gr,https://www.facebook.com/poamskp,https://www.linkedin.com/company/hellenic-federation-of-persons-with-ms/,https://www.instagram.com/poamskp,,,,,,,,,,,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%bd%ce%b5%ce%bb%ce%bb%ce%ae%ce%bd%ce%b9%ce%b1-%ce%bf%ce%bc%ce%bf%cf%83%cf%80%ce%bf%ce%bd%ce%b4%ce%af%ce%b1-%ce%b1%cf%84%cf%8c%ce%bc%cf%89%ce%bd-%ce%bc%ce%b5-%cf%83%ce%ba%ce%bb%ce%ae%cf%81%cf%85%ce%bd%cf%83%ce%b7-%ce%ba%ce%b1%cf%84%ce%ac-%cf%80%ce%bb%ce%ac%ce%ba%ce%b1%cf%82/,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%bd%ce%b5%ce%bb%ce%bb%ce%ae%ce%bd%ce%b9%ce%b1-%ce%bf%ce%bc%ce%bf%cf%83%cf%80%ce%bf%ce%bd%ce%b4%ce%af%ce%b1-%ce%b1%cf%84%cf%8c%ce%bc%cf%89%ce%bd-%ce%bc%ce%b5-%cf%83%ce%ba%ce%bb%ce%ae%cf%81%cf%85%ce%bd%cf%83%ce%b7-%ce%ba%ce%b1%cf%84%ce%ac-%cf%80%ce%bb%ce%ac%ce%ba%ce%b1%cf%82/,,,,,,9948178619,9/6/2024 6:10pm,,,No
ΠΟΣΟΨΥ,https://www.posopsi.gr/,,posopsi@gmail.com,https://www.facebook.com/posopsi,,,,,,,,,,,,,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%bd%ce%b5%ce%bb%ce%bb%ce%ae%ce%bd%ce%b9%ce%b1-%ce%bf%ce%bc%ce%bf%cf%83%cf%80%ce%bf%ce%bd%ce%b4%ce%af%ce%b1-%cf%83%cf%85%ce%bb%ce%bb%cf%8c%ce%b3%cf%89%ce%bd-%ce%bf%cf%81%ce%b3%ce%b1%ce%bd%cf%8e%cf%83%ce%b5%cf%89%ce%bd-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b7%ce%bd-%cf%88%cf%85%cf%87%ce%b9%ce%ba%ce%ae-%cf%85%ce%b3%ce%b5%ce%af%ce%b1-%cf%80%ce%bf%cf%83%ce%bf%cf%88%cf%85/,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%bd%ce%b5%ce%bb%ce%bb%ce%ae%ce%bd%ce%b9%ce%b1-%ce%bf%ce%bc%ce%bf%cf%83%cf%80%ce%bf%ce%bd%ce%b4%ce%af%ce%b1-%cf%83%cf%85%ce%bb%ce%bb%cf%8c%ce%b3%cf%89%ce%bd-%ce%bf%cf%81%ce%b3%ce%b1%ce%bd%cf%8e%cf%83%ce%b5%cf%89%ce%bd-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b7%ce%bd-%cf%88%cf%85%cf%87%ce%b9%ce%ba%ce%ae-%cf%85%ce%b3%ce%b5%ce%af%ce%b1-%cf%80%ce%bf%cf%83%ce%bf%cf%88%cf%85/,,,,,,9948156897,9/6/2024 6:10pm,,,No
Ινστιτούτο Prolepsis,https://www.prolepsis.gr/,Υγεία,info@prolepsis.gr,https://www.facebook.com/ProlepsisInstitute/,https://www.linkedin.com/company/prolepsis-institute/,https://www.instagram.com/prolepsisgr/,https://www.youtube.com/c/ProlepsisInstitute_,,,,,,,https://www.activecitizensfund.gr/foreas/institoyto-prolepsis/,https://www.activecitizensfund.gr/foreas/institoyto-prolepsis/,,,,,,"http://www.ethelon.org/ngo/ινστιτούτο-prolepsis-2/,http://www.ethelon.org/ngo/ινστιτούτο-prolepsis/","http://www.ethelon.org/ngo/ινστιτούτο-prolepsis-2/, http://www.ethelon.org/ngo/ινστιτούτο-prolepsis/",,9984522695,9/6/2024 6:10pm,,,No
Πρωτοβουλία για το Παιδί,https://www.propaidi.org/,,info@propaidi.org,https://www.facebook.com/ProtovouliaGiaToPaidi/,,,https://www.youtube.com/channel/UCKNF7kSfuLzJUNJITC42xfw,,,,,,,,,,https://ngoheroes.gr/company/%cf%80%cf%81%cf%89%cf%84%ce%bf%ce%b2%ce%bf%cf%85%ce%bb%ce%af%ce%b1-%ce%b3%ce%b9%ce%b1-%cf%84%ce%bf-%cf%80%ce%b1%ce%b9%ce%b4%ce%af/,https://ngoheroes.gr/company/%cf%80%cf%81%cf%89%cf%84%ce%bf%ce%b2%ce%bf%cf%85%ce%bb%ce%af%ce%b1-%ce%b3%ce%b9%ce%b1-%cf%84%ce%bf-%cf%80%ce%b1%ce%b9%ce%b4%ce%af/,,,http://www.ethelon.org/ngo/πρωτοβουλία-για-το-παιδί/,http://www.ethelon.org/ngo/πρωτοβουλία-για-το-παιδί/,,9947765209,9/6/2024 6:10pm,,,No
ONG Proyecto AMAL,https://www.proyectoamal.org/,,,,https://www.linkedin.com/company/ong-proyecto-amal/,,,,,,,,,,,,,,,,,,,10341468876,9/6/2024 6:10pm,,,No
Πανελλήνιος Σύνδεσμος Τυφλών,https://www.pst.gr/,Υγεία,pab@otenet.gr,https://www.facebook.com/pst.gr/,,,,,,,,,,,,,,,,,,,,10441363175,9/6/2024 6:10pm,,,Yes
Pytheas' Path,https://www.pytheaspath.org/,Προσφυγικό,info@pytheaspath.org,,,,,,,,,,,,,,,,,,http://www.ethelon.org/ngo/pytheas-path/,http://www.ethelon.org/ngo/pytheas-path/,,10440939216,3/4/2024 3:26pm,,,
Αναγέννηση και Πρόοδος,https://www.randp.gr/,,,https://www.facebook.com/randp.gr/,https://www.linkedin.com/company/%CE%B1%CE%BD%CE%B1%CE%B3%CE%AD%CE%BD%CE%BD%CE%B7%CF%83%CE%B7-%CF%80%CF%81%CF%8C%CE%BF%CE%B4%CE%BF%CF%82-regeneration-progress/,https://www.instagram.com/randp_gr/,https://www.youtube.com/channel/UCl0ZETNp6IKctX2Yp7yZ0vw,,,,,,,,,,,,,,,,,10341469171,9/6/2024 6:10pm,,,Yes
International Rescue Committee (IRC) Hellas,https://www.rescue.org/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/international-rescue-committee/,https://www.activecitizensfund.gr/foreas/international-rescue-committee/,,https://ngoheroes.gr/company/international-rescue-committee-hellas/,https://ngoheroes.gr/company/international-rescue-committee-hellas/,,,,,,9947920869,9/6/2024 6:10pm,,,No
ΡευΜΑζήν,https://www.reumazin.gr/,,reumazein@gmail.com,https://www.facebook.com/ReuMAzin,,,,,,,,,,,,,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%bd%ce%b5%ce%bb%ce%bb%ce%ae%ce%bd%ce%b9%ce%b1-%ce%bf%ce%bc%ce%bf%cf%83%cf%80%ce%bf%ce%bd%ce%b4%ce%af%ce%b1-%cf%83%cf%85%ce%bb%ce%bb%cf%8c%ce%b3%cf%89%ce%bd-%ce%b1%cf%83%ce%b8%ce%b5%ce%bd%cf%8e%ce%bd-%ce%b3%ce%bf%ce%bd%ce%ad%cf%89%ce%bd-%ce%ba%ce%b7%ce%b4%ce%b5%ce%bc%cf%8c%ce%bd%cf%89%ce%bd-%ce%ba%ce%b1%ce%b9-%cf%86%ce%af%ce%bb%cf%89%ce%bd-%cf%80%ce%b1%ce%b9%ce%b4%ce%b9%cf%8e%ce%bd-%ce%bc%ce%b5-%cf%81%ce%b5%cf%85%ce%bc%ce%b1%cf%84%ce%b9%ce%ba%ce%ac-%ce%bd%ce%bf%cf%83%ce%ae%ce%bc%ce%b1%cf%84%ce%b1-%cf%81%ce%b5%cf%85%ce%bc%ce%b1%ce%b6%ce%ae%ce%bd/,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%bd%ce%b5%ce%bb%ce%bb%ce%ae%ce%bd%ce%b9%ce%b1-%ce%bf%ce%bc%ce%bf%cf%83%cf%80%ce%bf%ce%bd%ce%b4%ce%af%ce%b1-%cf%83%cf%85%ce%bb%ce%bb%cf%8c%ce%b3%cf%89%ce%bd-%ce%b1%cf%83%ce%b8%ce%b5%ce%bd%cf%8e%ce%bd-%ce%b3%ce%bf%ce%bd%ce%ad%cf%89%ce%bd-%ce%ba%ce%b7%ce%b4%ce%b5%ce%bc%cf%8c%ce%bd%cf%89%ce%bd-%ce%ba%ce%b1%ce%b9-%cf%86%ce%af%ce%bb%cf%89%ce%bd-%cf%80%ce%b1%ce%b9%ce%b4%ce%b9%cf%8e%ce%bd-%ce%bc%ce%b5-%cf%81%ce%b5%cf%85%ce%bc%ce%b1%cf%84%ce%b9%ce%ba%ce%ac-%ce%bd%ce%bf%cf%83%ce%ae%ce%bc%ce%b1%cf%84%ce%b1-%cf%81%ce%b5%cf%85%ce%bc%ce%b1%ce%b6%ce%ae%ce%bd/,,,,,,9948179914,9/6/2024 6:10pm,,,Yes
Ρομά Χωρίς Σύνορα,https://www.romaxorissinora.com/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/roma-choris-synora/,https://www.activecitizensfund.gr/foreas/roma-choris-synora/,,,,,,,,,9983731173,9/6/2024 6:10pm,,,No
Saffron Kitchen Project,https://www.saffronkitchenproject.org/,,yassas@saffronkitchenproject.org,https://www.facebook.com/saffronkitchenproject,https://www.linkedin.com/company/saffron-kitchen-project/,https://www.instagram.com/saffronkitchenproject/,https://www.youtube.com/channel/UC6e-V4wXxMapOz_czX0VNmQ,,,,,,,,,,https://ngoheroes.gr/company/saffron-kitchen-project/,https://ngoheroes.gr/company/saffron-kitchen-project/,,,,,,9947765193,9/6/2024 6:10pm,,,No
"Τομέας Σαμαρειτών, Διασωστών και Ναυαγοσωστών του Ελληνικού Ερυθρού Σταυρού",https://www.samarites.gr/,,,,https://www.linkedin.com/company/hellenic-red-cross---samaritans-rescuers-and-lifeguards-sector/,,,,,,,,,,,,,,,,,,,10017529563,9/6/2024 6:10pm,,,No
Samos Volunteers,https://www.samosvolunteers.org/,Προσφυγικό,communications@samosvolunteers.org,https://www.facebook.com/samosvolunteers/,https://www.linkedin.com/company/samos-volunteers/,https://www.instagram.com/samosvolunteers/,,,,,,,,,,,https://ngoheroes.gr/company/samos-volunteers/,https://ngoheroes.gr/company/samos-volunteers/,,,,,,9948179938,9/6/2024 6:10pm,,,No
Save a Greek Stray,https://www.saveagreekstray.org/,Φιλοζωία,info@saveagreekstray.org,https://www.facebook.com/saveagreekstray,,https://www.instagram.com/saveagreekstray/,https://www.youtube.com/channel/UCl0grtnVlt-1RPSHbx9koKA,https://twitter.com/saveagreekstray/,,,,,,,,,,,,,http://www.ethelon.org/ngo/save-a-greek-stray/,http://www.ethelon.org/ngo/save-a-greek-stray/,,10437051632,9/6/2024 6:10pm,,,No
Save the Strays of Samos,https://www.savethestraysofsamos.org/,Φιλοζωία,info@straysofsamos.org,https://www.facebook.com/straysofsamos.gr/,https://www.linkedin.com/company/save-the-strays-of-samos/,https://www.instagram.com/savethestraysofsamos/,,,,,,,,,,,,,,,,,,10364015060,9/6/2024 6:10pm,,,No
Save The Water,https://www.savethewater.eu/,Περιβάλλον,,https://www.facebook.com/profile.php?id=61551469011917,https://www.linkedin.com/company/save-the-water-save-our-future-non-profit-organization/,https://www.instagram.com/savethewater.eu,https://www.youtube.com/channel/UC0qKY8IptC1Pe9zzCU80MCQ,https://twitter.com/Savethewater_X,,,,,,,,,,,,,,,,10730248636,9/6/2024 6:10pm,,,No
The International School of Peace,https://www.schoolofpeace.org.il/,Προσφυγικό,,,https://www.linkedin.com/company/schoolofpeace/,,,,,,,,,,,Dead website,,,,,,,,10404454380,9/6/2024 6:09pm,,,
Σύλλογος Εθελοντών κατά του Καρκίνου Ν. Καβάλας,https://www.se-kk.gr/,Υγεία,info@se-kk.gr,https://www.facebook.com/sekk.gr/,,,,,,,,,,,,,,,,,,,,9948128718,9/6/2024 6:10pm,,,Yes
Σώμα Ελληνικού Οδηγισμού,https://www.seo.gr/,,seo@seo.gr,https://www.facebook.com/odigismos,https://www.linkedin.com/company/odigismos/,https://www.instagram.com/greekguiding_seo/,https://www.youtube.com/user/odigismos,https://twitter.com/odigismos,,,,,,,,,,,,,http://www.ethelon.org/ngo/seo/,http://www.ethelon.org/ngo/seo/,,9981789428,9/6/2024 6:10pm,,,No
Σώμα Ελλήνων Προσκόπων,https://www.sep.org.gr/,,hello@sep.org.gr,https://www.facebook.com/scoutsofgreece,https://www.linkedin.com/company/scoutsofgreece/,https://www.instagram.com/scoutsofgreece/,,https://twitter.com/ScoutsofGreece,,https://www.youbehero.com/gr/cause/soma-ellinon-proskopon,https://www.youbehero.com/gr/cause/soma-ellinon-proskopon,,,,,,https://ngoheroes.gr/company/%cf%83%cf%8e%ce%bc%ce%b1-%ce%b5%ce%bb%ce%bb%ce%ae%ce%bd%cf%89%ce%bd-%cf%80%cf%81%ce%bf%cf%83%ce%ba%cf%8c%cf%80%cf%89%ce%bd/,https://ngoheroes.gr/company/%cf%83%cf%8e%ce%bc%ce%b1-%ce%b5%ce%bb%ce%bb%ce%ae%ce%bd%cf%89%ce%bd-%cf%80%cf%81%ce%bf%cf%83%ce%ba%cf%8c%cf%80%cf%89%ce%bd/,https://www.socialdynamo.gr/hosted_group/soma-ellinon-proskopon/,https://www.socialdynamo.gr/hosted_group/soma-ellinon-proskopon/,http://www.ethelon.org/ngo/greek-scouts/,http://www.ethelon.org/ngo/greek-scouts/,,9948128705,9/6/2024 6:10pm,,,No
Σύλλογος φίλων του αντικαρκινικού Νοσοκομείου Θεαγενείου ,https://www.sfth.gr/,Υγεία,akontop@sfth.gr,https://www.facebook.com/profile.php?id=100064871612989,,,https://www.youtube.com/channel/UC8331sGbr609OFWSK35U32A,,,,,,,,,,,,,,,,,10404721387,9/6/2024 6:10pm,,,No
Διογένης (Σχεδία),https://www.shedia.gr/,,info@shedia.gr,https://www.facebook.com/shedia.streetpaper,https://www.linkedin.com/company/shedia/,,,,,,,,,https://www.activecitizensfund.gr/foreas/diogenis-mko/,https://www.activecitizensfund.gr/foreas/diogenis-mko/,,https://ngoheroes.gr/company/%ce%b4%ce%b9%ce%bf%ce%b3%ce%b5%ce%bd%ce%b7%cf%83-%ce%bc%ce%ba%ce%bf/,https://ngoheroes.gr/company/%ce%b4%ce%b9%ce%bf%ce%b3%ce%b5%ce%bd%ce%b7%cf%83-%ce%bc%ce%ba%ce%bf/,,,,,,9948091367,9/6/2024 6:10pm,,,No
Σύλλογος Καρκινοπαθών Ν. Λάρισας,https://www.sklarissas.gr/,Υγεία,karkinlar@yahoo.gr,https://www.facebook.com/syllogos.larisas,,https://www.instagram.com/skarlar/,https://www.youtube.com/channel/UCi6jDJbSnFuixfJN3mMJ5tw,,,,,,,,,,,,,,,,,10730120693,9/6/2024 6:10pm,,,Yes
Σύλλογος Μερίμνης Ανηλίκων και Νέων,https://www.sman-athens.org/,,info@sman-athens.org,https://www.facebook.com/smaathens.org/,,,,,,,,,,https://www.activecitizensfund.gr/foreas/syllogos-merimnis-anilikon-kai-neon/,https://www.activecitizensfund.gr/foreas/syllogos-merimnis-anilikon-kai-neon/,not working,https://ngoheroes.gr/company/%cf%83%cf%8d%ce%bb%ce%bb%ce%bf%ce%b3%ce%bf%cf%82-%ce%bc%ce%b5%cf%81%ce%af%ce%bc%ce%bd%ce%b7%cf%82-%ce%b1%ce%bd%ce%b7%ce%bb%ce%af%ce%ba%cf%89%ce%bd-%ce%ba%ce%b1%ce%b9-%ce%bd%ce%ad%cf%89%ce%bd/,https://ngoheroes.gr/company/%cf%83%cf%8d%ce%bb%ce%bb%ce%bf%ce%b3%ce%bf%cf%82-%ce%bc%ce%b5%cf%81%ce%af%ce%bc%ce%bd%ce%b7%cf%82-%ce%b1%ce%bd%ce%b7%ce%bb%ce%af%ce%ba%cf%89%ce%bd-%ce%ba%ce%b1%ce%b9-%ce%bd%ce%ad%cf%89%ce%bd/,,,,,,9948179929,2/29/2024 11:00pm,,,
ΣΝΙ - Σύλλογος Νέων Ιατρών,https://www.sni.gr/,,,https://www.facebook.com/SocietyJuniorDoctors,https://www.linkedin.com/company/society-of-junior-doctors/,,,https://twitter.com/Soc_Jun_Doctors,,,,,,,,,,,,,,,,9983189453,9/6/2024 6:10pm,,,No
Social Inclusion,https://www.social-inclusion.gr/,,,https://www.facebook.com/InclusionNPO/,https://www.linkedin.com/company/social-inclusion/,,,,,,,,,,,,,,,,,,,10402998486,9/6/2024 6:10pm,,,No
Social Mind,https://www.social-mind.gr/,,info@social-mind.gr,https://www.facebook.com/socialmindngo,,,,,,,,,,,,,https://ngoheroes.gr/company/social-mind/,https://ngoheroes.gr/company/social-mind/,,,,,,9948080370,9/6/2024 6:10pm,,,No
Socialinnov,https://www.socialinnov.gr/,,info@socialinnov.gr,https://www.facebook.com/socialinnovgr/,https://www.linkedin.com/company/socialinnovgr/,https://www.instagram.com/socialinnovgr/,https://www.youtube.com/channel/UCNE0zE2OF-fMeTx1yo2lNzg,,,https://www.youbehero.com/gr/cause/socialinnov,https://www.youbehero.com/gr/cause/socialinnov,,,,,,,,,,,,,10019004898,9/6/2024 6:10pm,,,Yes
SOLIDARITYNOW,https://www.solidaritynow.org/,,,https://www.facebook.com/SolidarityNow/,https://www.linkedin.com/company/solidaritynow/,,https://www.youtube.com/user/SolidarityNowGreece,https://twitter.com/Solidarity_Now,,,,,,,,,,,,,,,,9983883220,9/6/2024 6:10pm,,,No
Σπουδαία Events,https://www.spoudaia.gr/,,info@spoudaia.gr,https://www.facebook.com/spoudaia/,https://www.linkedin.com/company/spoudaia/,https://www.instagram.com/spoudaiaevents,,,,,,,,,,,,,,,,,,10730033380,9/6/2024 6:10pm,,,No
Σύλλογος Ρευματοπαθών Κρήτης,https://www.srcrete.gr/,Υγεία,sylogosreum.crete@gmail.com,https://www.facebook.com/profile.php?id=100064882802185,https://www.linkedin.com/in/the-arthritis-foundation-of-crete-578b0978/,,,https://twitter.com/arthritiscrete,,,,,,,,,,,,,,,,10439031486,9/6/2024 6:10pm,,,Yes
StAr - Ίδρυμα Άρη Σταθάκη ,https://www.star.org.gr/,,,https://www.facebook.com/StarArisStathakis,https://www.linkedin.com/company/star-foundation-star-%CE%B9%CE%B4%CF%81%CF%85%CE%BC%CE%B1-%CE%AC%CF%81%CE%B7-%CF%83%CF%84%CE%B1%CE%B8%CE%AC%CE%BA%CE%B7-%CE%B3%CE%B9%CE%B1-%CF%84%CE%B7%CE%BD-%CE%BF%CE%B4%CE%B9%CE%BA%CE%AE-%CE%B1%CF%83%CF%86%CE%AC%CE%BB%CE%B5%CE%B9/,https://www.instagram.com/star_aris_stathakis_foundation/,https://www.youtube.com/@starfoundationarisstathaki5916,https://twitter.com/star_stathakis,,,,,,,,,,,,,,,,10402975478,9/6/2024 6:10pm,,,No
Storymentor – Ιστορίες που αλλάζουν τον κόσμο,https://www.storymentor.gr/,,info@storymentor.gr,https://www.facebook.com/profile.php?id=100064598985934,https://www.linkedin.com/company/storymentor/,https://www.instagram.com/storymentor/,,,,,,,,https://www.activecitizensfund.gr/foreas/storymentor-istories-poy-allazoyn-ton-kosmo/,https://www.activecitizensfund.gr/foreas/storymentor-istories-poy-allazoyn-ton-kosmo/,,,,https://www.socialdynamo.gr/hosted_group/storymentor/,https://www.socialdynamo.gr/hosted_group/storymentor/,,,,9984780254,9/6/2024 6:10pm,,,No
ΒΙΩΣΙΜΗ ΠΟΛΗ,https://www.sustainable-city.gr/,,info@sustainable-city.gr,https://www.facebook.com/sustainableCTgr,https://www.linkedin.com/company/sustainable-city/,https://www.instagram.com/sustainable_city_network/,https://www.youtube.com/channel/UCdP0_pYEXRuqNvzJ2ImgYzw,https://twitter.com/SustainableCTgr,,,,,,,,,,,,,,,,10019720164,9/6/2024 6:10pm,,,No
